Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,Segment
6,1,124.09,5,4,3,543,충성 고객
84,1,146.45,3,4,3,343,관심 고객
47,1,207.78,4,4,4,444,충성 고객
29,1,285.08,5,4,5,545,충성 고객
114,1,38.13,2,4,1,241,이탈 위험 고객
80,1,84.66,3,4,2,342,잠재적 충성고객
127,1,227.84,1,4,4,144,이탈 위험 고객
10,1,118.35,5,4,3,543,충성 고객
24,1,577.72,5,4,5,545,충성 고객
39,1,50.9,4,4,1,441,잠재적 충성고객
125,1,37.38,1,4,1,141,이탈 고객
64,1,46.2,3,4,1,341,잠재적 충성고객
49,1,135.93,4,4,3,443,관심 고객
44,1,268.84,4,4,5,445,충성 고객
12,1,31.13,5,4,1,541,잠재적 충성고객
115,1,99.9,2,4,3,243,이탈 위험 고객
31,1,44.27,4,4,1,441,잠재적 충성고객
107,1,191.13,2,4,4,244,이탈 위험 고객
7,1,69.09,5,4,2,542,잠재적 충성고객
9,1,53.43,5,4,1,541,잠재적 충성고객
13,1,173.68,5,4,4,544,충성 고객
64,1,48.21,3,4,1,341,잠재적 충성고객
102,1,132.98,2,4,3,243,이탈 위험 고객
46,1,145.79,4,4,3,443,관심 고객
15,1,26.89,5,4,1,541,잠재적 충성고객
23,1,320.04,5,4,5,545,충성 고객
113,1,179.8,2,4,4,244,이탈 위험 고객
34,1,1299.64,4,4,5,445,충성 고객
16,1,85.62,5,4,2,542,잠재적 충성고객
62,1,69.04,3,4,2,342,잠재적 충성고객
21,1,182.93,5,4,4,544,충성 고객
115,1,46.13,2,4,1,241,이탈 위험 고객
41,1,38.14,4,4,1,441,잠재적 충성고객
109,1,876.82,2,4,5,245,이탈 위험 고객
26,1,135.82,5,4,3,543,충성 고객
18,1,91.03,5,4,2,542,잠재적 충성고객
112,1,52.75,2,4,1,241,이탈 위험 고객
11,1,110.88,5,4,3,543,충성 고객
81,1,61.79,3,4,2,342,잠재적 충성고객
31,2,167.32999999999998,4,5,4,454,충성 고객
24,1,127.04,5,4,3,543,충성 고객
70,1,50.35,3,4,1,341,잠재적 충성고객
56,1,69.16,4,4,2,442,잠재적 충성고객
77,1,57.27,3,4,1,341,잠재적 충성고객
117,1,253.36,2,4,5,245,이탈 위험 고객
20,1,983.38,5,4,5,545,충성 고객
43,1,188.18,4,4,4,444,충성 고객
57,1,162.63,4,4,4,444,충성 고객
19,1,214.84,5,4,4,544,충성 고객
8,1,154.25,5,5,4,554,충성 고객
57,1,263.89,4,5,5,455,충성 고객
25,1,33.92,5,5,1,551,잠재적 충성고객
70,1,111.37,3,5,3,353,잠재적 충성고객
133,1,38.29,1,5,1,151,이탈 고객
119,1,62.03,1,5,2,152,이탈 위험 고객
174,1,64.03,1,5,2,152,이탈 위험 고객
42,1,172.71,4,5,4,454,충성 고객
37,1,108.33,4,5,3,453,잠재적 충성고객
137,1,389.92,1,5,5,155,이탈 위험 고객
113,1,83.7,2,5,2,252,이탈 위험 고객
85,1,192.69,3,5,4,354,충성 고객
7,1,99.16,5,5,3,553,잠재적 충성고객
31,1,81.65,4,5,2,452,잠재적 충성고객
49,1,123.49,4,5,3,453,잠재적 충성고객
129,1,146.84,1,5,3,153,이탈 위험 고객
109,1,239.52,2,5,4,254,이탈 위험 고객
87,1,463.77,3,5,5,355,충성 고객
118,1,155.98,1,5,4,154,이탈 위험 고객
97,1,223.01,2,5,4,254,이탈 위험 고객
79,1,84.42,3,5,2,352,잠재적 충성고객
108,1,67.05,2,5,2,252,이탈 위험 고객
136,1,486.8,1,5,5,155,이탈 위험 고객
108,1,118.58,2,5,3,253,이탈 위험 고객
80,1,221.48,3,5,4,354,충성 고객
84,1,43.28,3,5,1,351,잠재적 충성고객
121,1,318.97,1,5,5,155,이탈 위험 고객
110,1,34.13,2,5,1,251,이탈 위험 고객
27,1,106.73,5,5,3,553,잠재적 충성고객
57,1,196.41,4,5,4,454,충성 고객
30,1,112.42,5,5,3,553,잠재적 충성고객
25,1,258.67,5,5,5,555,충성 고객
122,1,108.2,1,5,3,153,이탈 위험 고객
23,1,118.35,5,5,3,553,잠재적 충성고객
83,1,272.52,3,5,5,355,충성 고객
106,1,917.8,2,5,5,255,이탈 위험 고객
10,1,209.52,5,5,4,554,충성 고객
107,1,46.22,2,5,1,251,이탈 위험 고객
15,1,61.98,5,5,2,552,잠재적 충성고객
28,3,158.60000000000002,5,5,4,554,충성 고객
166,1,205.45,1,5,4,154,이탈 위험 고객
108,1,88.17,2,5,2,252,이탈 위험 고객
33,1,52.61,4,5,1,451,잠재적 충성고객
53,1,118.98,4,5,3,453,잠재적 충성고객
107,1,40.23,2,5,1,251,이탈 위험 고객
54,1,96.88,4,5,2,452,잠재적 충성고객
90,1,85.41,2,5,2,252,이탈 위험 고객
125,1,332.87,1,5,5,155,이탈 위험 고객
39,1,71.07,4,5,2,452,잠재적 충성고객
35,1,84.84,4,5,2,452,잠재적 충성고객
65,1,237.55,3,5,4,354,충성 고객
79,1,93.21,3,5,2,352,잠재적 충성고객
27,1,42.4,5,5,1,551,잠재적 충성고객
60,1,390.09000000000003,3,5,5,355,충성 고객
29,1,32.29,5,5,1,551,잠재적 충성고객
60,1,96.36,3,5,2,352,잠재적 충성고객
79,1,97.66,3,5,3,353,잠재적 충성고객
74,1,277.88,3,5,5,355,충성 고객
25,1,43.6,5,5,1,551,잠재적 충성고객
50,1,220.04,4,5,4,454,충성 고객
11,1,45.21,5,5,1,551,잠재적 충성고객
204,1,118.98,1,5,3,153,이탈 위험 고객
119,1,65.39,1,5,2,152,이탈 위험 고객
38,1,40.17,4,5,1,451,잠재적 충성고객
115,1,200.75,2,5,4,254,이탈 위험 고객
77,1,57.86,3,5,1,351,잠재적 충성고객
80,1,48.27,3,5,1,351,잠재적 충성고객
17,1,146.13,5,5,3,553,잠재적 충성고객
20,1,35.85,5,5,1,551,잠재적 충성고객
95,1,191.89,2,5,4,254,이탈 위험 고객
82,1,756.01,3,5,5,355,충성 고객
28,1,93.54,5,5,2,552,잠재적 충성고객
141,1,103.16,1,5,3,153,이탈 위험 고객
11,1,19.36,5,5,1,551,잠재적 충성고객
30,1,88.29,5,5,2,552,잠재적 충성고객
104,1,18.94,2,5,1,251,이탈 위험 고객
56,1,536.3,4,5,5,455,충성 고객
170,1,194.51,1,5,4,154,이탈 위험 고객
66,1,138.5,3,5,3,353,잠재적 충성고객
80,1,397.48,3,5,5,355,충성 고객
98,1,34.13,2,5,1,251,이탈 위험 고객
78,1,174.56,3,5,4,354,충성 고객
9,1,76.51,5,5,2,552,잠재적 충성고객
40,1,157.79,4,5,4,454,충성 고객
38,1,244.34,4,5,4,454,충성 고객
119,1,136.6,1,5,3,153,이탈 위험 고객
94,1,47.13,2,5,1,251,이탈 위험 고객
31,1,143.99,4,5,3,453,잠재적 충성고객
111,1,68.84,2,5,2,252,이탈 위험 고객
18,1,217.26,5,5,4,554,충성 고객
115,1,279.6,2,5,5,255,이탈 위험 고객
20,1,145.9,5,5,3,553,잠재적 충성고객
30,1,88.83,5,5,2,552,잠재적 충성고객
137,1,48.13,1,5,1,151,이탈 고객
135,1,215.6,1,5,4,154,이탈 위험 고객
106,1,71.83,2,5,2,252,이탈 위험 고객
66,1,615.28,3,5,5,355,충성 고객
23,1,196.55,5,5,4,554,충성 고객
55,1,416.86,4,5,5,455,충성 고객
63,1,34.04,3,5,1,351,잠재적 충성고객
40,2,1321.34,4,5,5,455,충성 고객
131,1,130.27,1,5,3,153,이탈 위험 고객
46,1,173.84,4,5,4,454,충성 고객
21,1,109.81,5,5,3,553,잠재적 충성고객
81,1,139.25,3,5,3,353,잠재적 충성고객
134,1,910.2,1,5,5,155,이탈 위험 고객
119,1,52.69,1,5,1,151,이탈 고객
105,1,394.16,2,5,5,255,이탈 위험 고객
9,1,47.9,5,5,1,551,잠재적 충성고객
120,1,195.86,1,5,4,154,이탈 위험 고객
37,1,169.15,4,5,4,454,충성 고객
13,1,176.34,5,5,4,554,충성 고객
74,1,74.69,3,5,2,352,잠재적 충성고객
114,1,399.6,2,5,5,255,이탈 위험 고객
7,1,426.59999999999997,5,5,5,555,충성 고객
66,1,750.21,3,5,5,355,충성 고객
115,1,22.38,2,5,1,251,이탈 위험 고객
44,1,159.04,4,5,4,454,충성 고객
139,1,143.46,1,5,3,153,이탈 위험 고객
119,1,105.48,1,5,3,153,이탈 위험 고객
46,1,125.73,4,5,3,453,잠재적 충성고객
110,1,201.6,2,5,4,254,이탈 위험 고객
87,1,76.39,3,5,2,352,잠재적 충성고객
65,1,58.65,3,5,2,352,잠재적 충성고객
35,1,416.04,4,5,5,455,충성 고객
43,1,225.25,4,5,4,454,충성 고객
135,1,53.9,1,5,1,151,이탈 고객
105,1,68.94,2,5,2,252,이탈 위험 고객
116,1,977.0,2,5,5,255,이탈 위험 고객
42,1,55.16,4,5,1,451,잠재적 충성고객
89,1,62.61,2,5,2,252,이탈 위험 고객
84,1,589.46,3,5,5,355,충성 고객
14,1,118.9,5,5,3,553,잠재적 충성고객
102,1,88.06,2,5,2,252,이탈 위험 고객
130,1,327.51,1,5,5,155,이탈 위험 고객
135,1,101.84,1,5,3,153,이탈 위험 고객
86,1,506.48,3,5,5,355,충성 고객
53,1,184.52,4,5,4,454,충성 고객
48,1,72.21,4,5,2,452,잠재적 충성고객
144,1,152.52,1,5,4,154,이탈 위험 고객
28,1,59.56,5,5,2,552,잠재적 충성고객
96,1,162.62,2,5,4,254,이탈 위험 고객
36,1,98.56,4,5,3,453,잠재적 충성고객
158,1,225.15,1,5,4,154,이탈 위험 고객
126,1,157.91,1,5,4,154,이탈 위험 고객
94,1,118.6,2,5,3,253,이탈 위험 고객
37,1,128.89,4,5,3,453,잠재적 충성고객
29,1,101.55,5,5,3,553,잠재적 충성고객
59,1,139.15,4,5,3,453,잠재적 충성고객
113,1,221.99,2,5,4,254,이탈 위험 고객
97,1,64.22,2,5,2,252,이탈 위험 고객
106,1,83.75,2,5,2,252,이탈 위험 고객
64,1,60.42,3,5,2,352,잠재적 충성고객
38,1,413.56,4,5,5,455,충성 고객
63,1,56.6,3,5,1,351,잠재적 충성고객
44,1,23.19,4,5,1,451,잠재적 충성고객
62,1,54.55,3,5,1,351,잠재적 충성고객
133,1,173.53,1,5,4,154,이탈 위험 고객
29,1,126.23,5,5,3,553,잠재적 충성고객
128,1,167.88,1,5,4,154,이탈 위험 고객
34,1,1291.39,4,5,5,455,충성 고객
53,1,928.16,4,5,5,455,충성 고객
102,1,133.28,2,5,3,253,이탈 위험 고객
123,1,297.54,1,5,5,155,이탈 위험 고객
112,1,317.1,2,5,5,255,이탈 위험 고객
133,1,68.37,1,5,2,152,이탈 위험 고객
45,1,136.95,4,5,3,453,잠재적 충성고객
67,1,808.88,3,5,5,355,충성 고객
133,1,222.97,1,5,4,154,이탈 위험 고객
38,1,44.47,4,5,1,451,잠재적 충성고객
27,1,35.36,5,5,1,551,잠재적 충성고객
81,1,158.52,3,5,4,354,충성 고객
172,1,198.13,1,5,4,154,이탈 위험 고객
116,1,566.19,2,5,5,255,이탈 위험 고객
15,1,813.62,5,5,5,555,충성 고객
67,1,103.91,3,5,3,353,잠재적 충성고객
25,1,350.08,5,5,5,555,충성 고객
150,1,175.13,1,5,4,154,이탈 위험 고객
178,1,158.16,1,5,4,154,이탈 위험 고객
38,1,174.08,4,5,4,454,충성 고객
20,1,489.96,5,5,5,555,충성 고객
46,1,1391.35,4,5,5,455,충성 고객
105,1,159.65,2,5,4,254,이탈 위험 고객
74,1,123.34,3,5,3,353,잠재적 충성고객
96,1,1783.72,2,5,5,255,이탈 위험 고객
115,1,398.04,2,5,5,255,이탈 위험 고객
30,1,106.72,5,5,3,553,잠재적 충성고객
80,1,174.13,3,5,4,354,충성 고객
123,1,138.52,1,5,3,153,이탈 위험 고객
81,1,25.03,3,5,1,351,잠재적 충성고객
25,1,47.29,5,5,1,551,잠재적 충성고객
65,1,83.97,3,5,2,352,잠재적 충성고객
80,1,19.39,3,5,1,351,잠재적 충성고객
90,1,141.74,2,5,3,253,이탈 위험 고객
57,1,164.63,4,5,4,454,충성 고객
121,1,167.47,1,5,4,154,이탈 위험 고객
129,1,380.5,1,5,5,155,이탈 위험 고객
12,1,232.11,5,5,4,554,충성 고객
24,1,47.44,5,5,1,551,잠재적 충성고객
11,1,28.69,5,5,1,551,잠재적 충성고객
32,1,83.05,4,5,2,452,잠재적 충성고객
18,1,171.77,5,5,4,554,충성 고객
114,1,224.07,2,5,4,254,이탈 위험 고객
108,1,107.62,2,5,3,253,이탈 위험 고객
73,1,234.62,3,5,4,354,충성 고객
129,1,58.13,1,5,1,151,이탈 고객
140,1,284.42,1,5,5,155,이탈 위험 고객
10,1,34.64,5,5,1,551,잠재적 충성고객
55,1,32.43,4,5,1,451,잠재적 충성고객
118,1,44.23,1,5,1,151,이탈 고객
106,1,1158.99,2,5,5,255,이탈 위험 고객
44,2,778.5,4,5,5,455,충성 고객
110,1,623.48,2,5,5,255,이탈 위험 고객
133,1,110.0,1,5,3,153,이탈 위험 고객
105,1,49.65,2,5,1,251,이탈 위험 고객
44,1,73.05,4,5,2,452,잠재적 충성고객
28,1,212.06,5,5,4,554,충성 고객
108,1,630.09,2,5,5,255,이탈 위험 고객
113,1,99.52,2,5,3,253,이탈 위험 고객
73,1,227.75,3,5,4,354,충성 고객
72,1,84.58,3,5,2,352,잠재적 충성고객
21,1,1307.79,5,5,5,555,충성 고객
80,1,122.39,3,5,3,353,잠재적 충성고객
15,1,134.14,5,5,3,553,잠재적 충성고객
28,1,138.84,5,5,3,553,잠재적 충성고객
9,1,41.76,5,5,1,551,잠재적 충성고객
33,1,112.98,4,5,3,453,잠재적 충성고객
40,1,23.28,4,5,1,451,잠재적 충성고객
128,1,113.22,1,5,3,153,이탈 위험 고객
72,1,21.89,3,5,1,351,잠재적 충성고객
24,1,36.22,5,5,1,551,잠재적 충성고객
65,1,48.31,3,5,1,351,잠재적 충성고객
132,1,212.03,1,5,4,154,이탈 위험 고객
37,1,41.05,4,5,1,451,잠재적 충성고객
116,1,173.88,2,5,4,254,이탈 위험 고객
42,1,151.7,4,5,4,454,충성 고객
79,1,72.35,3,5,2,352,잠재적 충성고객
117,1,34.69,2,5,1,251,이탈 위험 고객
126,1,35.77,1,5,1,151,이탈 고객
143,1,1844.1499999999999,1,5,5,155,이탈 위험 고객
112,1,115.0,2,5,3,253,이탈 위험 고객
79,1,1383.75,3,5,5,355,충성 고객
104,1,43.28,2,5,1,251,이탈 위험 고객
29,1,165.94,5,5,4,554,충성 고객
115,1,899.0999999999999,2,5,5,255,이탈 위험 고객
116,1,247.62,2,5,4,254,이탈 위험 고객
35,1,203.09,4,5,4,454,충성 고객
34,1,83.22,4,5,2,452,잠재적 충성고객
31,1,43.59,4,5,1,451,잠재적 충성고객
135,1,69.9,1,5,2,152,이탈 위험 고객
127,1,50.87,1,5,1,151,이탈 고객
73,1,34.81,3,5,1,351,잠재적 충성고객
81,1,137.63,3,5,3,353,잠재적 충성고객
105,1,727.47,2,5,5,255,이탈 위험 고객
112,1,52.78,2,5,1,251,이탈 위험 고객
8,2,274.26,5,5,5,555,충성 고객
42,1,47.95,4,5,1,451,잠재적 충성고객
43,1,545.47,4,5,5,455,충성 고객
102,1,56.88,2,5,1,251,이탈 위험 고객
65,1,420.86,3,5,5,355,충성 고객
83,1,254.12,3,5,5,355,충성 고객
16,1,128.54,5,5,3,553,잠재적 충성고객
132,1,134.15,1,5,3,153,이탈 위험 고객
78,1,53.61,3,5,1,351,잠재적 충성고객
168,1,126.94,1,5,3,153,이탈 위험 고객
114,1,820.46,2,5,5,255,이탈 위험 고객
100,1,119.17,2,5,3,253,이탈 위험 고객
9,1,94.04,5,5,2,552,잠재적 충성고객
129,1,44.13,1,5,1,151,이탈 고객
13,1,34.23,5,5,1,551,잠재적 충성고객
122,1,133.61,1,5,3,153,이탈 위험 고객
34,1,209.48,4,5,4,454,충성 고객
43,1,88.17,4,5,2,452,잠재적 충성고객
44,1,83.55,4,5,2,452,잠재적 충성고객
80,1,107.41,3,5,3,353,잠재적 충성고객
28,1,83.48,5,5,2,552,잠재적 충성고객
125,1,165.5,1,5,4,154,이탈 위험 고객
46,1,172.16,4,5,4,454,충성 고객
86,1,51.13,3,5,1,351,잠재적 충성고객
47,1,78.97,4,5,2,452,잠재적 충성고객
128,1,148.39,1,5,3,153,이탈 위험 고객
108,1,68.75,2,5,2,252,이탈 위험 고객
121,1,57.78,1,5,1,151,이탈 고객
63,1,28.2,3,5,1,351,잠재적 충성고객
95,1,86.49,2,5,2,252,이탈 위험 고객
128,1,65.13,1,5,2,152,이탈 위험 고객
113,1,168.57,2,5,4,254,이탈 위험 고객
81,1,108.51,3,5,3,353,잠재적 충성고객
125,1,171.0,1,5,4,154,이탈 위험 고객
71,1,944.4300000000001,3,5,5,355,충성 고객
39,1,25.76,4,5,1,451,잠재적 충성고객
76,1,115.77,3,5,3,353,잠재적 충성고객
70,1,80.03999999999999,3,5,2,352,잠재적 충성고객
110,1,93.0,2,5,2,252,이탈 위험 고객
19,1,37.58,5,5,1,551,잠재적 충성고객
120,1,645.04,1,5,5,155,이탈 위험 고객
29,1,25.16,5,5,1,551,잠재적 충성고객
33,1,166.46,4,5,4,454,충성 고객
122,1,295.81,1,5,5,155,이탈 위험 고객
25,1,184.15,5,5,4,554,충성 고객
151,1,94.94,1,5,2,152,이탈 위험 고객
34,1,148.03,4,5,3,453,잠재적 충성고객
20,1,102.86,5,5,3,553,잠재적 충성고객
51,1,702.7199999999999,4,5,5,455,충성 고객
89,1,152.99,2,5,4,254,이탈 위험 고객
89,1,205.28,2,5,4,254,이탈 위험 고객
127,1,147.59,1,5,3,153,이탈 위험 고객
121,1,206.01,1,5,4,154,이탈 위험 고객
84,1,208.87,3,5,4,354,충성 고객
24,1,428.04,5,5,5,555,충성 고객
80,1,106.07,3,5,3,353,잠재적 충성고객
17,1,150.98,5,5,4,554,충성 고객
26,1,87.47,5,5,2,552,잠재적 충성고객
63,1,33.43,3,5,1,351,잠재적 충성고객
70,1,146.56,3,5,3,353,잠재적 충성고객
87,1,547.58,3,5,5,355,충성 고객
29,1,57.99,5,5,1,551,잠재적 충성고객
17,1,53.85,5,5,1,551,잠재적 충성고객
125,1,203.14,1,5,4,154,이탈 위험 고객
80,1,69.69,3,5,2,352,잠재적 충성고객
46,1,103.69,4,5,3,453,잠재적 충성고객
20,1,374.52,5,5,5,555,충성 고객
19,1,129.19,5,5,3,553,잠재적 충성고객
134,1,37.38,1,5,1,151,이탈 고객
26,1,88.08,5,5,2,552,잠재적 충성고객
78,1,251.11,3,5,4,354,충성 고객
91,1,195.24,2,5,4,254,이탈 위험 고객
116,1,161.55,2,5,4,254,이탈 위험 고객
20,1,113.42,5,5,3,553,잠재적 충성고객
117,1,110.0,2,5,3,253,이탈 위험 고객
12,1,500.84,5,5,5,555,충성 고객
33,1,40.58,4,5,1,451,잠재적 충성고객
27,1,325.15,5,5,5,555,충성 고객
45,1,88.09,4,5,2,452,잠재적 충성고객
42,1,324.04,4,5,5,455,충성 고객
127,1,164.99,1,5,4,154,이탈 위험 고객
130,1,50.15,1,5,1,151,이탈 고객
73,1,49.22,3,5,1,351,잠재적 충성고객
69,1,70.89,3,5,2,352,잠재적 충성고객
93,1,418.08000000000004,2,5,5,255,이탈 위험 고객
125,1,46.22,1,5,1,151,이탈 고객
37,1,704.76,4,5,5,455,충성 고객
60,1,38.74,3,5,1,351,잠재적 충성고객
94,1,33.78,2,5,1,251,이탈 위험 고객
4,1,99.12,5,5,3,553,잠재적 충성고객
93,1,78.84,2,5,2,252,이탈 위험 고객
87,1,152.78,3,5,4,354,충성 고객
22,1,77.41,5,5,2,552,잠재적 충성고객
66,1,108.04,3,5,3,353,잠재적 충성고객
138,1,57.18,1,5,1,151,이탈 고객
128,1,42.78,1,5,1,151,이탈 고객
91,1,194.37,2,5,4,254,이탈 위험 고객
49,1,90.18,4,5,2,452,잠재적 충성고객
33,1,149.01,4,5,3,453,잠재적 충성고객
115,1,123.18,2,5,3,253,이탈 위험 고객
73,1,33.38,3,5,1,351,잠재적 충성고객
23,1,383.37,5,5,5,555,충성 고객
38,1,385.84,4,5,5,455,충성 고객
94,1,148.7,2,5,3,253,이탈 위험 고객
67,1,115.08,3,5,3,353,잠재적 충성고객
157,1,142.13,1,5,3,153,이탈 위험 고객
20,1,41.88,5,5,1,551,잠재적 충성고객
149,1,35.84,1,5,1,151,이탈 고객
28,1,59.87,5,5,2,552,잠재적 충성고객
16,1,123.98,5,5,3,553,잠재적 충성고객
36,1,62.25,4,5,2,452,잠재적 충성고객
45,1,43.27,4,5,1,451,잠재적 충성고객
62,1,232.89,3,5,4,354,충성 고객
43,1,42.44,4,5,1,451,잠재적 충성고객
75,1,163.77,3,5,4,354,충성 고객
57,1,52.58,4,5,1,451,잠재적 충성고객
67,1,147.14,3,5,3,353,잠재적 충성고객
59,1,781.51,4,5,5,455,충성 고객
12,1,118.32,5,5,3,553,잠재적 충성고객
80,1,785.72,3,5,5,355,충성 고객
17,1,58.45,5,5,1,551,잠재적 충성고객
47,1,539.71,4,5,5,455,충성 고객
88,1,98.14,3,5,3,353,잠재적 충성고객
44,1,101.7,4,5,3,453,잠재적 충성고객
11,1,107.76,5,5,3,553,잠재적 충성고객
29,1,209.46,5,5,4,554,충성 고객
67,1,1368.64,3,5,5,355,충성 고객
68,1,55.37,3,5,1,351,잠재적 충성고객
102,1,44.44,2,5,1,251,이탈 위험 고객
83,1,173.46,3,5,4,354,충성 고객
119,1,48.22,1,5,1,151,이탈 고객
33,1,143.47,4,5,3,453,잠재적 충성고객
116,1,144.96,2,5,3,253,이탈 위험 고객
69,1,58.38,3,5,1,351,잠재적 충성고객
65,1,168.8,3,5,4,354,충성 고객
47,1,97.74,4,5,3,453,잠재적 충성고객
95,1,296.64,2,5,5,255,이탈 위험 고객
109,1,53.82,2,5,1,251,이탈 위험 고객
8,1,1056.75,5,5,5,555,충성 고객
139,1,242.23,1,5,4,154,이탈 위험 고객
16,1,109.2,5,5,3,553,잠재적 충성고객
104,1,33.13,2,5,1,251,이탈 위험 고객
109,1,281.73,2,5,5,255,이탈 위험 고객
29,1,50.99,5,5,1,551,잠재적 충성고객
116,1,69.9,2,5,2,252,이탈 위험 고객
88,1,446.52,3,5,5,355,충성 고객
143,1,818.12,1,5,5,155,이탈 위험 고객
109,1,1263.6,2,5,5,255,이탈 위험 고객
11,1,197.58,5,5,4,554,충성 고객
44,1,148.2,4,5,3,453,잠재적 충성고객
40,1,406.89,4,5,5,455,충성 고객
14,1,93.89,5,5,2,552,잠재적 충성고객
94,1,399.49,2,5,5,255,이탈 위험 고객
113,1,269.16,2,5,5,255,이탈 위험 고객
35,1,328.94,4,5,5,455,충성 고객
82,1,91.99,3,5,2,352,잠재적 충성고객
37,1,43.79,4,5,1,451,잠재적 충성고객
69,1,225.59,3,5,4,354,충성 고객
83,1,217.28,3,5,4,354,충성 고객
95,1,364.89,2,5,5,255,이탈 위험 고객
11,1,197.38,5,5,4,554,충성 고객
71,1,1442.79,3,5,5,355,충성 고객
236,1,35.0,1,5,1,151,이탈 고객
49,1,54.44,4,5,1,451,잠재적 충성고객
65,1,81.72,3,5,2,352,잠재적 충성고객
40,1,39.75,4,5,1,451,잠재적 충성고객
47,1,158.07,4,5,4,454,충성 고객
3,1,82.14,5,5,2,552,잠재적 충성고객
114,1,305.16,2,5,5,255,이탈 위험 고객
35,1,68.44,4,5,2,452,잠재적 충성고객
92,1,236.36,2,5,4,254,이탈 위험 고객
53,1,74.01,4,5,2,452,잠재적 충성고객
23,1,109.86,5,5,3,553,잠재적 충성고객
10,1,123.51,5,5,3,553,잠재적 충성고객
30,1,35.06,5,5,1,551,잠재적 충성고객
160,2,135.46,1,5,3,153,이탈 위험 고객
106,1,63.23,2,5,2,252,이탈 위험 고객
16,1,74.3,5,5,2,552,잠재적 충성고객
97,1,128.73,2,5,3,253,이탈 위험 고객
84,1,234.5,3,5,4,354,충성 고객
93,1,144.58,2,5,3,253,이탈 위험 고객
78,1,211.87,3,5,4,354,충성 고객
31,1,204.4,4,5,4,454,충성 고객
9,1,174.4,5,5,4,554,충성 고객
85,1,18.89,3,5,1,351,잠재적 충성고객
65,1,279.92,3,5,5,355,충성 고객
127,1,99.9,1,5,3,153,이탈 위험 고객
37,1,142.57,4,5,3,453,잠재적 충성고객
56,1,78.11,4,5,2,452,잠재적 충성고객
36,1,99.46,4,5,3,453,잠재적 충성고객
79,1,40.39,3,5,1,351,잠재적 충성고객
90,1,435.65,2,5,5,255,이탈 위험 고객
104,1,134.71,2,5,3,253,이탈 위험 고객
95,1,98.52,2,5,3,253,이탈 위험 고객
79,1,72.46,3,5,2,352,잠재적 충성고객
63,1,70.89,3,5,2,352,잠재적 충성고객
